1001,SC,5,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,1,0,3,0,OT,M,18,0,AD,PAC
1219,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,61,5,GD,WSC
1220,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,1,AD,MA
1221,SC,1,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,18,0,LT,ENC
1222,MM,25,D,PSE,OC,1,0,0,0,0,0,0,0,0,0,1,2,2,2,OT,F,61,5,BA,ENC
1223,MM,15,Y,SB,PSB,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ED,M,30,3,GD,NE
1224,MM,25,MM,OC,PSB,0,0,0,0,1,0,0,0,0,0,1,2,1,1,BS,M,30,5,HS,MT
1225,MM,25,D,SB,SB,1,1,0,0,0,0,0,0,0,0,0,2,4,3,OT,M,61,3,AD,WSC
1226,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,O,0,5,OT,P
1227,SC,15,D,SB,PSB,1,1,1,1,0,0,0,0,0,0,0,3,3,3,ED,M,61,4,GD,MA
1228,MM,25,Y,OC,PSB,0,0,0,0,0,0,0,0,0,0,1,0,0,2,OT,F,61,2,GD,MA
1229,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,61,3,BA,MA
1230,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,O,0,5,OT,P
1231,MM,15,D,SB,SB,1,1,0,1,1,0,0,0,0,0,0,2,3,1,OT,M,61,1,BA,SA
1232,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,M,61,3,AD,MA
1233,MM,25,W,OC,PSB,1,0,1,0,0,0,0,0,0,0,0,2,1,0,OT,F,61,4,BA,ENC
1234,MM,25,D,SB,SB,0,0,0,0,0,0,0,0,0,0,1,4,4,4,SA,M,61,1,AD,ENC
1235,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,30,5,AD,PAC
1236,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,M,61,5,AD,WNC
1237,MM,25,M,SB,PSB,0,0,1,0,0,0,0,0,0,0,0,2,2,2,OT,M,61,2,BA,ESC
1238,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,M,61,2,GD,ENC
1239,SC,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,5,BA,ENC
1240,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,30,3,GD,SA
1241,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AE,F,18,3,BA,PAC
1242,MM,5,MM,PSE,OC,0,0,0,0,0,0,0,0,0,0,1,1,1,0,OT,F,30,5,AD,WSC
1243,MM,25,D,SB,SB,1,1,0,0,0,0,0,0,0,0,0,4,4,4,OT,F,61,5,BA,WNC
1244,SC,1,W,SB,SB,0,0,0,0,1,0,1,0,0,1,0,1,1,0,FO,F,18,0,AD,WNC
1245,SC,5,M,OC,PSB,0,0,1,0,0,1,0,0,0,1,0,0,2,0,CM,F,18,1,BA,WNC
1246,MM,10,D,SF,PSB,0,0,0,0,0,0,0,0,0,0,1,2,4,2,IS,M,30,1,HS,ENC
1247,MM,25,D,SB,SB,1,0,0,0,1,0,0,0,0,0,0,2,4,2,HC,F,61,3,AD,ESC
1248,MM,5,M,PSE,SB,0,0,0,0,0,1,0,0,0,0,0,1,2,1,ED,F,30,2,GD,SA
1249,MM,10,MM,SB,PSB,1,0,1,0,0,0,0,0,1,1,0,3,2,1,AE,M,30,2,AD,SA
1250,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,M,30,3,GD,ENC
1251,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,30,4,BA,ENC
1252,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,18,1,BA,ENC
1253,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,1,AD,ENC
1254,MM,15,MM,PSE,OC,1,0,0,0,0,0,0,0,0,0,0,2,0,0,MA,F,30,2,AD,WNC
1255,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LS,M,30,2,GD,NE
1256,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LS,M,61,2,GD,MA
1257,MM,25,MM,PSE,SB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OT,M,61,2,AD,SA
1258,SC,5,D,O,O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,HS,F,18,2,BA,MA
1259,MM,15,Y,OC,PSB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CM,M,45,3,BA,ENC
1260,MM,25,W,SB,PSB,1,0,0,0,0,0,0,0,0,0,0,2,3,0,ED,F,61,3,GD,WNC
1261,MM,10,D,SB,SB,1,0,0,0,1,0,0,0,0,0,1,4,4,2,HC,F,61,2,GD,SA
1262,DV,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,2,BA,MT
1263,MM,15,W,SB,PSB,0,0,0,0,0,0,0,0,0,0,1,4,4,4,ED,F,30,5,BA,WSC
1264,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,30,2,AD,MA
1265,MM,15,W,PSE,OC,1,0,0,0,0,0,0,0,1,0,0,1,3,0,ED,M,45,2,BA,MT
1266,MM,15,W,OC,DB,0,0,0,0,0,0,0,0,0,0,1,1,4,2,OF,F,30,1,BA,WSC
1267,MM,10,M,OC,OC,0,0,0,0,0,1,0,0,0,0,1,0,2,0,SA,F,30,2,BA,MA
1268,MM,25,D,OC,DB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,OT,M,61,2,AD,ENC
1269,DP,1,M,OC,OC,0,0,0,0,0,0,0,0,0,1,0,0,1,2,ED,M,30,1,GD,MT
1270,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,O,0,5,OT,P
1271,MM,25,D,DB,DB,1,1,0,0,1,0,0,0,0,0,1,4,4,2,OT,M,61,2,GD,PAC
1272,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,45,2,AD,MA
1273,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,45,3,AD,WSC
1274,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,30,2,BA,ENC
1275,MM,5,Y,OC,OC,0,0,0,0,0,1,0,0,0,0,0,2,0,2,HS,F,18,0,AD,PAC
1276,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AE,M,45,3,GD,PAC
1277,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LF,M,61,4,GD,WNC
1278,DP,10,MM,SB,SB,0,0,0,0,0,0,0,0,0,0,1,2,3,2,OT,M,30,2,BA,PAC
1279,MM,15,MM,PSE,OC,0,0,0,0,0,0,0,0,0,0,1,0,1,2,LF,F,30,5,GD,MA
1280,MM,25,Y,SB,PSB,0,0,1,0,0,0,0,0,0,0,0,1,2,2,AE,M,61,3,BA,ENC
1281,MM,25,M,SB,SB,0,0,0,0,0,0,0,0,1,0,1,0,0,2,BS,M,30,4,BA,MA
1282,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,5,GD,SA
1283,SC,5,D,PSE,OC,1,0,0,0,0,0,0,0,0,0,0,3,4,1,LS,F,18,1,BA,ENC
1284,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,2,HS,NE
1285,SC,5,D,SB,SB,1,1,0,0,1,0,0,0,0,1,0,3,4,0,FO,M,30,5,AD,WSC
1286,MM,25,D,SB,SB,0,0,0,1,1,0,0,0,0,0,0,4,4,0,ED,M,61,3,GD,MA
1287,MM,25,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,OT,M,61,2,AD,WNC
1288,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,45,4,GD,SA
1289,MM,5,M,SB,SB,0,0,0,0,0,0,0,0,1,0,0,2,3,2,SA,F,30,4,GD,WSC
1290,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,30,2,AD,ENC
1291,MM,10,Y,OC,O,0,0,0,0,1,1,1,0,0,1,0,3,1,2,FO,F,30,0,AD,PAC
1292,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,5,GD,NE
1293,MM,15,W,DB,PSB,1,0,0,0,1,0,0,1,0,0,0,3,2,3,BS,M,45,3,AD,PAC
1294,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,O,0,5,OT,P
1295,MM,25,Y,SB,PSB,0,0,1,0,0,1,0,0,0,0,0,2,2,2,OT,M,61,3,GD,ENC
1296,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,45,2,GD,ENC
1297,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,M,45,2,GD,SA
1298,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,O,0,5,OT,P
1299,MM,15,M,OC,PSB,1,1,0,0,0,0,0,0,0,0,0,1,3,1,ED,F,45,3,GD,SA
1300,SC,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,FO,M,30,5,BA,ENC
1301,MM,10,MM,PSE,SB,1,1,0,0,1,0,1,1,0,0,1,2,4,2,BS,F,45,2,GD,ESC
1302,DV,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,30,1,AD,PAC
1303,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,61,4,GD,MT
1304,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,30,5,AD,NE
1305,MM,25,Y,SB,SB,0,0,0,0,0,0,0,0,1,0,0,2,3,2,CM,M,30,2,BA,MT
1306,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,18,5,HS,SA
1307,MM,20,M,PSE,OC,0,0,0,0,0,1,0,0,0,0,0,2,3,2,SA,F,30,2,AD,SA
1308,MM,25,Y,OC,PSB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AD,O,0,5,OT,P
1309,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,45,5,BA,NE
1310,MM,25,D,PSE,OC,1,0,0,0,0,0,0,0,0,0,1,2,3,1,OT,M,45,4,BA,PAC
1311,MM,25,D,SB,SB,1,0,0,0,0,0,0,0,0,1,1,2,4,2,OT,F,61,3,GD,NE
1312,SC,10,Y,OC,OC,0,0,0,0,0,1,0,0,0,0,1,0,1,0,OT,M,18,2,BA,WNC
1313,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,45,3,AD,NE
1314,MM,10,M,O,PSB,0,0,0,0,0,1,0,0,0,0,1,1,1,1,OT,F,30,3,GD,PAC
1315,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,5,HS,ENC
1316,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,1,AD,MA
1317,MM,25,Y,OC,OC,0,0,1,0,0,0,0,0,0,0,0,0,3,1,ED,F,45,5,BA,WNC
1318,MM,10,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MA,F,30,4,GD,ENC
1319,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,3,BA,ENC
1320,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,5,HS,ENC
1321,MM,20,Y,OC,SB,0,0,0,0,0,0,0,0,1,0,0,1,1,0,CM,M,45,5,BA,NE
1322,DP,25,M,SB,PSB,0,0,1,0,0,0,0,0,0,0,0,0,1,0,OT,F,30,1,AD,PAC
1323,SC,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,FO,F,18,2,BA,MA
1324,DP,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,M,30,3,GD,MT
1325,MM,15,MM,O,PSB,1,0,0,0,1,0,0,0,0,0,0,1,1,2,OT,M,30,2,AD,MT
1326,MM,25,D,SB,SB,1,0,0,0,0,0,0,0,0,0,1,3,4,2,ED,M,45,4,BA,WNC
1327,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,45,3,AD,MA
1328,MM,25,Y,OC,PSB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AD,M,45,3,GD,WNC
1329,WD,0,NA,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1330,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,3,GD,ESC
1331,MM,25,M,OC,PSB,1,0,0,0,0,1,0,0,0,0,0,2,3,1,OT,M,45,2,GD,ENC
1332,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,O,0,5,OT,P
1333,MM,25,M,PSE,OC,0,0,1,0,0,0,0,0,0,0,0,2,3,2,OT,M,61,4,GD,ENC
1334,SC,5,M,OC,PSB,1,0,0,0,0,0,0,0,0,1,0,2,2,1,MA,M,30,4,GD,WNC
1335,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CO,M,45,4,BA,MA
1336,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,2,GD,SA
1337,MM,5,Y,PSE,OC,0,0,1,0,0,0,0,0,0,1,0,0,0,0,MA,O,0,5,OT,P
1338,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,18,0,AD,PAC
1339,MM,15,D,SB,SB,1,0,0,1,0,0,0,0,0,0,0,4,4,2,OF,F,61,1,AD,WSC
1340,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,61,3,GD,WNC
1341,MM,25,D,SB,SB,1,0,0,0,0,0,0,0,0,0,0,3,4,1,OT,M,61,3,AD,ENC
1342,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,F,61,2,AD,SA
1343,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,PR,O,0,5,OT,P
1344,MM,25,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,0,2,1,2,LF,F,45,5,AD,WNC
1345,MM,25,D,PSE,OC,1,1,0,1,0,0,0,0,0,0,0,0,4,2,MA,M,45,3,AD,MA
1346,DP,20,D,SB,SB,1,0,0,0,1,0,0,0,0,0,0,4,4,2,OT,F,45,1,HS,ENC
1347,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,PC,O,0,5,OT,P
1348,SC,5,M,PSE,SB,0,0,0,0,0,0,0,0,0,1,0,0,2,0,OF,F,30,3,GD,PAC
1349,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,18,2,BA,SA
1350,MM,5,Y,PSE,OC,0,0,1,0,0,0,0,0,0,1,0,0,0,0,MA,F,45,4,BA,MA
1351,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,18,2,BA,ENC
1352,MM,25,Y,SB,PSB,0,0,0,0,0,0,0,0,0,0,1,0,3,0,TR,M,61,2,AD,WNC
1353,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,PC,F,45,0,AD,NE
1354,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,4,GD,PAC
1355,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,F,45,2,AD,NE
1356,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,30,2,GD,ENC
1357,MM,20,MM,PSE,OC,1,0,1,0,0,1,0,0,0,0,1,2,2,2,SA,M,30,4,AD,PAC
1358,MM,25,Y,OC,OC,1,0,0,0,0,0,0,0,0,0,0,2,3,2,OT,F,61,3,BA,PAC
1359,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,61,4,GD,PAC
1360,MM,10,Y,OC,PSB,0,0,0,0,0,0,0,0,0,1,0,2,0,0,OT,M,18,0,BA,ENC
1361,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,F,45,2,AD,MA
1362,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,45,5,GD,NE
1363,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,30,1,AD,WNC
1364,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,30,2,BA,NE
1365,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,45,5,GD,SA
1366,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,F,61,5,GD,NE
1367,MM,25,MM,OC,PSB,0,0,0,0,0,0,0,0,0,0,1,2,0,2,ED,M,61,4,GD,MA
1368,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,18,3,AD,PAC
1369,MM,0,NA,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1370,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,F,45,5,BA,NE
1371,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,45,3,BA,PAC
1372,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,18,1,AD,MT
1373,MM,25,D,DB,DB,0,0,0,0,0,0,0,0,0,0,1,1,4,0,OT,M,61,3,GD,ENC
1374,DP,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,45,2,AD,PAC
1375,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,61,4,GD,SA
1376,MM,25,D,SB,PSB,1,0,0,0,0,0,0,0,0,0,0,2,4,2,ED,F,45,5,GD,SA
1377,MM,25,W,SB,SB,1,0,0,0,0,0,0,0,0,0,0,4,4,2,OT,M,61,3,GD,NE
1378,MM,25,Y,PSE,SB,1,0,1,0,0,0,0,0,0,0,0,0,1,0,MA,M,61,5,GD,SA
1379,MM,25,D,SB,SB,0,0,0,0,0,0,0,0,0,1,0,4,3,0,OF,F,61,3,AD,ENC
1380,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,2,GD,ESC
1381,MM,15,M,PSE,OC,0,0,0,0,0,0,0,0,0,0,1,2,4,2,PC,F,30,2,GD,WNC
1382,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,4,GD,WNC
1383,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,O,0,5,OT,P
1384,DV,5,M,PSE,SB,1,0,0,0,0,0,0,0,0,0,0,3,2,2,OT,M,45,3,AD,ENC
1385,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,O,0,5,OT,P
1386,SC,5,D,PSE,OC,1,0,0,0,0,0,1,1,0,0,1,3,4,2,OF,F,18,2,BA,WNC
1387,SP,5,M,PSE,OC,0,0,0,0,0,0,1,0,0,0,0,2,1,1,MA,F,30,1,BA,PAC
1388,MM,15,W,OC,PSB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SA,F,30,2,BA,SA
1389,SC,5,MM,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1390,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,F,45,3,BA,ENC
1391,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,30,5,AD,NE
1392,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,F,18,2,GD,ENC
1393,DP,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,2,HS,MA
1394,DP,15,D,SB,SB,1,0,0,0,0,0,0,0,0,0,0,2,2,2,OT,M,61,5,GD,ENC
1395,MM,15,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,0,0,1,0,ED,M,61,3,BA,ENC
1396,MM,25,Y,OC,OC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,OT,M,45,4,GD,ENC
1397,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,5,GD,NE
1398,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,30,2,AD,WNC
1399,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,18,0,AD,MT
1400,MM,0,NA,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1401,MM,15,W,PSE,SB,0,0,0,0,0,0,0,0,0,0,1,0,0,2,CO,M,45,2,GD,MT
1402,SC,5,W,PSE,OC,1,0,0,0,0,0,0,0,0,0,0,2,2,2,TR,F,30,2,AD,ENC
1403,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,2,GD,PAC
1404,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,3,AD,ENC
1405,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,30,3,GD,WNC
1406,MM,10,M,SB,SB,0,0,1,0,0,1,0,0,0,1,0,2,1,1,OF,F,18,5,GD,PAC
1407,MM,25,D,PSE,OC,1,0,0,0,0,0,0,0,0,0,0,1,3,3,PR,F,61,2,AD,NE
1408,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,45,1,AD,WSC
1409,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,18,3,AD,ENC
1410,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,61,5,GD,WNC
1411,SC,1,M,SB,PSB,0,0,0,0,1,1,0,0,0,0,0,0,3,2,AD,O,0,5,OT,P
1412,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,30,3,BA,NE
1413,MM,10,D,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1414,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LF,F,30,2,GD,SA
1415,MM,15,Y,O,O,1,0,1,0,0,0,0,0,0,0,0,2,0,2,SA,F,45,2,HS,ENC
1416,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,O,0,5,OT,P
1417,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,F,30,4,BA,WSC
1418,MM,5,Y,OC,OC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,AD,M,18,2,GD,WNC
1419,SC,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LF,F,18,0,BA,ENC
1420,SP,20,M,OC,OC,1,0,0,0,0,1,0,0,0,0,1,2,2,0,OT,F,45,4,GD,SA
1421,SC,5,Y,OC,PSB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,HC,F,18,2,BA,PAC
1422,MM,25,D,SB,SB,1,0,0,1,0,0,0,0,0,0,0,4,4,2,OT,M,61,5,GD,NE
1423,MM,10,D,PSE,OC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MA,F,30,2,AD,MA
1424,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,5,HS,MA
1425,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,45,5,HS,ENC
1426,DV,10,W,O,O,0,0,0,0,0,0,0,0,0,0,1,1,2,0,OF,M,45,1,BA,WNC
1427,DP,15,MM,PSE,SB,0,0,0,0,1,0,0,0,0,0,0,2,3,2,OT,M,61,2,BA,WNC
1428,SC,1,M,SB,PSB,0,0,0,0,1,1,0,0,0,0,0,0,3,2,AD,F,18,2,BA,WNC
1429,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,61,4,BA,WSC
1430,MM,20,Y,SB,PSB,0,0,1,0,0,0,0,0,0,0,0,3,3,0,HS,M,45,2,BA,PAC
1431,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,M,45,3,GD,ENC
1432,MM,10,M,OC,OC,0,0,0,0,0,1,0,0,0,0,0,3,0,0,IS,M,30,1,HS,ENC
1433,SP,25,D,PSE,OC,1,0,0,1,0,0,0,0,0,0,0,2,4,2,SA,F,45,2,BA,MT
1434,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,F,45,2,HS,ENC
1435,MM,25,Y,OC,PSB,1,0,1,0,0,0,0,0,0,0,0,1,1,1,OT,F,45,2,AD,ENC
1436,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,3,GD,ENC
