1001,SC,5,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,1,0,3,0,OT,M,18,0,AD,PAC
1437,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,5,AD,ENC
1438,MM,25,D,PSE,OC,1,0,0,0,0,0,0,0,0,0,0,4,4,2,LF,F,45,3,AD,ENC
1439,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,45,2,BA,SA
1440,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,M,61,5,GD,SA
1441,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,F,45,4,AD,WNC
1442,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,5,AD,NE
1443,MM,15,Y,O,PSB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CC,M,61,3,GD,WSC
1444,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,61,2,AD,ENC
1445,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,5,AD,ENC
1446,MM,25,MM,SB,SB,1,0,0,0,0,0,0,0,0,0,0,2,2,2,ED,F,45,2,GD,WSC
1447,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,18,2,BA,PAC
1448,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,30,2,BA,SA
1449,MM,25,D,PSE,SB,1,0,0,1,0,0,1,0,0,0,1,4,4,0,OT,F,61,5,HS,PAC
1450,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,1,HS,MA
1451,MM,25,Y,SB,SB,1,0,0,0,0,1,0,0,0,0,0,2,1,0,OT,M,45,2,BA,WSC
1452,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,FO,F,30,5,AD,PAC
1453,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,30,5,GD,PAC
1454,MM,25,Y,PSE,OC,0,0,0,0,0,0,0,0,0,0,1,2,4,2,OF,F,45,3,AD,ENC
1455,DP,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,PC,F,18,5,HS,MT
1456,MM,10,MM,O,O,0,0,0,0,0,0,0,0,1,0,0,2,1,2,HS,F,30,4,GD,SA
1457,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,5,GD,MA
1458,SC,0,NA,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1459,MM,25,D,SB,SB,0,1,0,0,0,0,0,0,0,0,0,4,4,2,OT,M,61,3,GD,MA
1460,DP,5,D,PSE,OC,1,1,0,0,1,0,1,1,0,1,0,1,3,0,HC,F,30,0,HS,ESC
1461,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,30,3,BA,SA
1462,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,PC,O,0,5,OT,P
1463,MM,25,D,SB,SB,1,0,0,0,0,0,0,0,0,0,0,2,4,2,ED,M,61,4,GD,SA
1464,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,O,0,5,OT,P
1465,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,18,1,AD,WSC
1466,MM,15,D,PSE,OC,1,0,0,0,0,0,0,0,0,1,0,2,3,0,HC,F,30,3,AD,ENC
1467,SC,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,18,2,AD,MA
1468,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,IS,F,45,5,HS,ESC
1469,MM,15,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,0,0,1,0,OT,F,30,2,BA,WNC
1470,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,45,5,BA,PAC
1471,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,5,GD,SA
1472,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,45,5,AD,PAC
1473,MM,25,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,0,2,2,2,OT,O,0,5,OT,P
1474,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1475,MM,20,Y,OC,PSB,0,0,0,0,0,1,0,0,0,0,0,4,1,2,MA,M,30,2,GD,PAC
1476,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LF,M,30,4,GD,ENC
1477,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,2,GD,ENC
1478,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,M,45,2,BA,WNC
1479,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,18,2,GD,ESC
1480,MM,15,MM,PSE,SB,1,1,1,0,1,0,0,0,0,1,0,2,2,2,MA,M,45,5,GD,MA
1481,MM,20,W,OC,PSB,1,0,0,0,0,0,0,0,0,1,0,4,4,4,HC,F,30,2,BA,ENC
1482,MM,15,D,SB,SB,0,0,0,0,0,0,0,0,0,0,1,4,4,0,ED,F,45,3,GD,NE
1483,MM,5,Y,PSE,OC,0,0,0,0,0,0,0,0,0,1,0,0,1,0,HC,F,30,1,GD,SA
1484,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,FO,F,45,1,BA,ESC
1485,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,18,2,BA,NE
1486,SC,5,D,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1487,SC,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,18,0,BA,WNC
1488,MM,25,W,SB,PSB,1,1,0,0,0,0,0,0,0,0,0,2,3,2,OT,F,61,2,AD,SA
1489,MM,10,Y,O,O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OF,F,18,2,AD,SA
1490,MM,25,Y,OC,PSB,1,0,1,0,0,0,0,0,0,0,1,1,1,0,OT,M,45,5,BA,PAC
1491,MM,25,D,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1492,MM,10,MM,PSE,OC,1,1,1,0,0,0,0,0,0,0,0,2,1,2,OT,F,18,4,HS,PAC
1493,MM,15,D,SB,SB,0,0,0,0,0,1,0,1,0,0,0,0,4,1,SA,M,45,0,HS,SA
1494,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,30,2,BA,MA
1495,MM,25,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,0,2,2,2,OT,F,61,3,BA,ENC
1496,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LF,F,61,2,GD,ENC
1497,MM,25,Y,SB,PSB,0,0,1,0,0,0,0,0,1,0,0,2,0,2,BS,M,61,4,GD,SA
1498,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,F,30,5,AD,MT
1499,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,30,2,AD,SA
1500,MM,10,D,SB,SB,1,1,0,0,0,0,0,0,0,1,0,4,4,4,BS,M,61,3,AD,NE
1501,MM,25,D,SB,SB,1,1,0,0,0,0,0,0,0,0,0,3,3,2,OT,M,61,2,AD,PAC
1502,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,30,2,BA,PAC
1503,MM,25,Y,SB,PSB,0,0,1,0,0,0,0,0,0,0,0,2,2,2,OT,F,61,5,BA,ENC
1504,MM,20,M,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1505,MM,10,M,OC,PSB,0,0,1,0,0,1,0,0,0,0,0,2,1,0,OF,M,18,2,HS,WNC
1506,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,5,GD,MA
1507,MM,25,M,O,OC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,HC,F,45,4,GD,WNC
1508,MM,25,W,SB,SB,1,1,0,0,0,0,0,0,0,0,0,1,4,2,ED,F,61,5,GD,MA
1509,SC,5,D,OC,PSB,0,0,0,0,0,0,0,0,0,0,1,2,4,3,OT,M,61,5,AD,ENC
1510,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,F,30,4,AD,ENC
1511,DP,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,F,45,3,AD,MT
1512,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,4,GD,WSC
1513,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,2,HS,WNC
1514,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,F,18,2,HS,ENC
1515,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,5,AD,NE
1516,DP,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,45,2,GD,SA
1517,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,30,3,GD,ENC
1518,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,45,2,BA,WNC
1519,MM,25,MM,SB,SB,1,0,0,0,0,0,0,0,0,0,0,1,3,1,OT,M,61,3,BA,NE
1520,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,30,2,AD,WNC
1521,DP,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,F,18,3,HS,MT
1522,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,3,GD,NE
1523,MM,25,Y,OC,OC,0,0,0,0,0,0,0,0,0,0,1,0,2,0,OT,F,61,2,BA,ENC
1524,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,O,0,5,OT,P
1525,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,18,1,BA,WSC
1526,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,45,2,BA,MA
1527,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,3,AD,WSC
1528,MM,10,Y,OC,OC,0,0,1,0,0,0,0,0,0,0,1,2,1,0,CM,M,45,5,GD,MT
1529,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AE,M,45,4,BA,PAC
1530,DP,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,18,5,AD,P
1531,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,2,AD,SA
1532,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,2,GD,ENC
1533,MM,25,M,PSE,OC,0,0,0,0,0,0,0,0,0,0,1,2,0,0,OT,F,61,5,BA,SA
1534,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,30,2,GD,SA
1535,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LF,F,61,2,GD,WSC
1536,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,PS,O,0,5,OT,P
1537,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,2,GD,WNC
1538,MM,25,W,SB,PSB,1,0,0,0,0,0,0,0,0,0,0,2,3,2,ED,F,45,4,BA,WSC
1539,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,2,GD,ENC
1540,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,M,45,3,HS,MA
1541,MM,15,Y,OC,OC,0,0,1,0,0,0,0,0,0,0,0,0,1,0,HC,F,30,2,BA,ESC
1542,MM,10,M,O,O,0,0,0,0,0,0,0,0,1,0,0,2,3,2,ED,M,30,2,AD,WSC
1543,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,30,2,GD,SA
1544,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LF,M,61,3,GD,WNC
1545,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CC,F,18,2,GD,ENC
1546,MM,10,Y,OC,PSB,0,0,1,0,0,0,0,0,1,0,0,2,2,2,OT,F,30,3,BA,MA
1547,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,45,0,GD,MA
1548,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,F,45,3,GD,ESC
1549,MM,10,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ED,M,30,3,GD,ENC
1550,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,4,GD,ENC
1551,MM,10,D,OC,PSB,1,0,0,0,0,0,0,0,1,0,0,1,4,0,ED,F,45,3,GD,WNC
1552,MM,25,Y,PSE,SB,0,0,0,0,0,1,0,0,0,0,0,2,1,2,OT,F,45,5,BA,MA
1553,MM,25,D,PSE,OC,1,0,0,0,0,0,0,0,0,0,0,2,2,2,LF,M,61,4,GD,ESC
1554,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,61,3,BA,WNC
1555,MM,25,D,SB,SB,1,0,0,0,0,0,0,0,0,0,0,4,4,2,SA,M,45,3,AD,MT
1556,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,61,5,GD,MA
1557,MM,0,NA,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1558,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,4,BA,SA
1559,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,45,3,AD,MA
1560,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,5,GD,NE
1561,MM,15,D,SB,SB,0,1,0,0,0,0,0,0,0,0,0,2,4,2,OT,M,61,3,GD,WSC
1562,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,2,GD,WNC
1563,MM,5,M,OC,OC,0,0,0,0,0,0,0,0,0,0,1,2,1,0,FO,F,18,1,AD,MA
1564,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,2,BA,PAC
1565,MM,25,D,SB,SB,1,0,0,0,0,0,0,0,0,0,1,0,4,2,OT,F,30,2,BA,ENC
1566,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,PR,F,30,3,BA,PAC
1567,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,4,GD,MA
1568,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,PR,M,45,3,AD,ESC
1569,MM,25,MM,SB,SB,0,1,0,0,0,0,0,1,0,1,0,0,3,2,ED,M,45,2,BA,ESC
1570,MM,15,W,SB,PSB,0,0,0,1,1,0,0,0,0,0,0,2,4,0,ED,F,30,2,GD,ENC
1571,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,F,61,5,HS,MA
1572,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,O,0,5,OT,P
1573,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AE,M,30,4,BA,NE
1574,MM,20,Y,SB,SB,1,1,0,0,0,0,0,0,0,0,0,2,2,2,TR,M,45,2,AD,MT
1575,SC,1,M,SB,SB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,OF,M,30,2,BA,WSC
1576,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,F,30,5,AD,SA
1577,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,2,HS,WNC
1578,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,61,2,BA,NE
1579,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,18,2,BA,WNC
1580,MM,25,MM,SB,SB,1,0,0,0,0,0,0,0,0,0,0,2,3,0,ED,F,45,5,GD,NE
1581,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,45,2,HS,SA
1582,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,F,45,0,BA,SA
1583,MM,0,NA,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1584,MM,10,Y,OC,SB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AD,M,30,3,BA,PAC
1585,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,5,AD,NE
1586,MM,20,D,PSE,SB,1,0,0,0,0,0,0,0,1,0,0,2,2,0,HC,F,30,3,BA,ESC
1587,MM,5,D,O,O,0,0,0,0,0,0,0,0,1,0,0,1,3,0,OT,F,30,5,GD,MA
1588,MM,25,M,SB,PSB,1,0,0,0,0,0,0,0,1,0,0,0,0,0,SA,F,45,5,HS,SA
1589,SC,15,Y,OC,PSB,0,0,1,0,0,1,0,0,0,0,0,1,2,2,ED,F,30,1,BA,PAC
1590,DV,1,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,30,0,BA,PAC
1591,MM,25,Y,PSE,OC,0,0,1,0,1,0,0,0,0,0,0,3,2,0,OT,F,45,4,AD,NE
1592,MM,20,M,PSE,SB,1,0,0,0,0,0,0,0,0,0,0,1,2,0,ED,F,61,2,GD,NE
1593,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AE,M,61,2,AD,ENC
1594,DV,15,M,PSE,SB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HS,F,30,3,GD,SA
1595,MM,25,D,SB,SB,1,1,0,0,1,0,0,0,0,1,0,2,4,2,ED,F,45,3,GD,ESC
1596,MM,25,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,0,0,1,2,ED,F,61,3,GD,PAC
1597,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LS,M,61,2,GD,NE
1598,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AE,M,61,2,GD,MT
1599,MM,25,Y,SB,OC,1,0,0,0,0,0,0,0,0,0,0,1,3,0,OT,F,45,5,BA,NE
1600,DP,25,Y,PSE,OC,1,0,0,0,0,0,0,0,0,0,0,2,0,2,PR,O,0,5,OT,P
1601,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,1,BA,MA
1602,MM,10,MM,OC,PSB,0,0,0,0,0,0,0,0,1,0,0,2,1,2,FO,M,30,0,HS,P
1603,MM,25,Y,SB,SB,0,0,1,0,0,0,0,0,0,0,0,2,2,2,ED,F,61,3,GD,PAC
1604,MM,25,Y,SB,PSB,0,0,1,0,0,0,0,0,0,0,0,1,0,0,ED,F,61,5,BA,PAC
1605,MM,25,Y,SB,SB,1,0,0,0,0,0,0,0,0,0,0,1,4,2,HC,F,45,5,BA,PAC
1606,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,45,5,AD,ENC
1607,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AE,M,18,0,AD,WSC
1608,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,O,0,5,OT,P
1609,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,45,5,AD,ENC
1610,SC,5,M,OC,PSB,1,0,0,0,0,0,0,0,0,1,0,0,1,0,PC,F,45,1,AD,MA
1611,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,M,61,5,BA,MA
1612,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LS,F,18,1,GD,MT
1613,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,O,0,5,OT,P
1614,SC,15,D,SB,SB,0,0,0,0,0,0,0,0,0,1,0,2,3,1,OT,F,45,2,AD,SA
1615,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,45,3,HS,ENC
1616,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,1,GD,MA
1617,MM,25,Y,O,PSB,0,0,0,0,0,0,0,0,0,0,1,2,3,2,SA,F,61,1,HS,WNC
1618,DP,10,Y,SB,PSB,0,0,1,0,0,0,0,0,0,0,0,1,1,0,LS,F,30,5,GD,PAC
1619,MM,25,M,PSE,SB,0,0,0,0,0,0,0,0,0,0,1,2,2,2,LS,F,30,5,GD,MA
1620,SC,10,Y,OC,PSB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,BS,F,45,5,GD,ENC
1621,MM,25,Y,SB,PSB,0,0,1,0,0,0,0,0,0,0,0,2,3,2,CM,M,61,5,GD,MT
1622,DP,25,Y,OC,PSB,0,0,0,0,0,1,0,0,0,0,0,2,0,2,OT,F,30,1,AD,SA
1623,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,F,18,5,BA,MA
1624,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,61,4,GD,ENC
1625,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,30,4,BA,MA
1626,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,45,3,GD,MA
1627,MM,25,W,SB,PSB,0,0,0,0,0,0,0,0,0,1,0,2,3,3,SA,M,61,3,BA,ENC
1628,MM,20,D,SB,SB,1,1,0,0,1,0,0,1,0,0,0,4,4,2,FF,F,45,1,AD,ENC
1629,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,2,BA,WNC
1630,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CC,M,30,3,BA,PAC
1631,MM,20,Y,PSE,OC,0,0,0,0,0,0,0,0,0,0,1,2,1,1,OF,F,30,5,BA,MA
1632,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,TR,M,45,3,BA,MA
1633,MM,25,M,SB,SB,1,0,1,0,0,0,0,0,0,1,0,2,3,2,OF,F,61,3,GD,PAC
1634,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,5,AD,WSC
1635,MM,20,Y,OC,PSB,0,0,1,0,0,0,0,0,0,0,0,1,1,0,SA,F,45,2,BA,ENC
1636,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,2,BA,SA
1637,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AE,M,45,5,BA,ENC
1638,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,30,0,BA,WNC
1639,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,1,BA,ENC
1640,MM,25,D,PSE,OC,1,0,0,0,0,0,0,0,0,0,1,2,3,2,ED,F,45,1,BA,SA
1641,MM,0,NA,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1642,MM,5,Y,O,PSB,0,0,0,0,1,0,1,0,0,0,0,0,1,0,HC,F,18,0,BA,NE
1643,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,3,AD,MT
1644,MM,10,M,SB,PSB,0,0,1,0,0,0,0,0,1,0,0,3,2,1,OF,F,45,3,AD,WNC
1645,DP,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,30,1,AD,MA
1646,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,5,AD,NE
1647,MM,25,M,O,PSB,0,0,0,0,0,0,0,0,0,0,1,0,1,0,OF,F,45,2,AD,ENC
1648,DP,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LS,F,61,5,OT,MA
1649,DV,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,0,AD,MA
1650,MM,25,D,SB,SB,1,1,0,0,0,0,0,0,0,0,0,3,3,3,SA,M,61,1,AD,ENC
1651,MM,25,M,SB,SB,1,0,1,0,0,0,0,0,0,0,1,2,3,0,HS,F,61,3,GD,MA
1652,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LS,M,45,2,BA,SA
1653,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,2,AD,MA
1654,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,F,18,3,BA,SA
1655,MM,20,MM,PSE,SB,0,1,0,0,0,0,0,0,0,0,0,2,3,2,HS,M,45,1,AD,PAC
